1	728270	6849663	\N	\N	species	6849663	\N	Animalia|Chordata|Aves|Passeriformes|Meliphagidae|Moho|Moho bishopi	2362377|2362754|2363138|2363139|2363250|2417181|6849663	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728274	6849667	\N	\N	species	6849667	\N	Animalia|Chordata|Aves|Passeriformes|Sylviidae|Chamaea|Chamaea fasciata	2362377|2362754|2363138|2363139|2363166|2417183|6849667	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728278	6849671	\N	\N	species	6849671	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Basileuterus|Basileuterus rufifrons	2362377|2362754|2363138|2363139|2363225|2417186|6849671	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728282	6849675	\N	\N	species	6849675	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora chrysoptera	2362377|2362754|2363138|2363139|2363225|2417190|6849675	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728286	6849679	\N	\N	species	6849679	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora celata	2362377|2362754|2363138|2363139|2363225|2417190|6849679	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728290	6849683	\N	\N	species	6849683	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora luciae	2362377|2362754|2363138|2363139|2363225|2417190|6849683	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728294	6849687	\N	\N	species	6849687	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica petechia	2362377|2362754|2363138|2363139|2363225|2410989|6849687	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728298	6849691	\N	\N	species	6849691	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica coronata	2362377|2362754|2363138|2363139|2363225|2410989|6849691	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728302	6849695	\N	\N	species	6849695	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica chrysoparia	2362377|2362754|2363138|2363139|2363225|2410989|6849695	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728306	6849699	\N	\N	species	6849699	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica dominica	2362377|2362754|2363138|2363139|2363225|2410989|6849699	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728310	6849703	\N	\N	species	6849703	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica striata	2362377|2362754|2363138|2363139|2363225|2410989|6849703	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728314	6849707	\N	\N	species	6849707	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica palmarum	2362377|2362754|2363138|2363139|2363225|2410989|6849707	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728318	6849711	\N	\N	species	6849711	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Seiurus|Seiurus motacilla	2362377|2362754|2363138|2363139|2363225|2410980|6849711	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728322	6849715	\N	\N	species	6849715	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Oporornis|Oporornis tolmiei	2362377|2362754|2363138|2363139|2363225|2490836|6849715	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728326	6849719	\N	\N	species	6849719	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Icteria|Icteria virens	2362377|2362754|2363138|2363139|2363225|2491125|6849719	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728330	6849723	\N	\N	species	6849723	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Wilsonia|Wilsonia pusilla	2362377|2362754|2363138|2363139|2363225|2491128|6849723	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	728334	6849727	\N	\N	species	6849727	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Myioborus|Myioborus pictus	2362377|2362754|2363138|2363139|2363225|2377733|6849727	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736420	6864089	\N	\N	species	6864089	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Alcedo|Alcedo leucogaster	2362377|2362754|2363138|2363157|2369270|2418555|6864089	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736424	6864093	\N	\N	species	6864093	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Ceyx|Ceyx melanurus	2362377|2362754|2363138|2363157|2369270|2419376|6864093	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736428	6864097	\N	\N	species	6864097	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Dacelo|Dacelo novaeguineae	2362377|2362754|2363138|2363157|2369270|2419378|6864097	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736432	6864101	\N	\N	species	6864101	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Clytoceyx|Clytoceyx rex	2362377|2362754|2363138|2363157|2369270|2419379|6864101	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736436	6864105	\N	\N	species	6864105	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Pelargopsis|Pelargopsis melanorhyncha	2362377|2362754|2363138|2363157|2369270|2419381|6864105	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736440	6864109	\N	\N	species	6864109	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Halcyon|Halcyon pileata	2362377|2362754|2363138|2363157|2369270|2419382|6864109	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736448	6864117	\N	\N	species	6864117	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Halcyon|Halcyon chelicuti	2362377|2362754|2363138|2363157|2369270|2419382|6864117	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736452	6864121	\N	\N	species	6864121	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Actenoides|Actenoides bougainvillei	2362377|2362754|2363138|2363157|2369270|2419386|6864121	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736456	6864125	\N	\N	species	6864125	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Actenoides|Actenoides monachus	2362377|2362754|2363138|2363157|2369270|2419386|6864125	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736460	6864129	\N	\N	species	6864129	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Tanysiptera|Tanysiptera hydrocharis	2362377|2362754|2363138|2363157|2369270|2419388|6864129	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736468	6864137	\N	\N	species	6864137	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Tanysiptera|Tanysiptera sylvia	2362377|2362754|2363138|2363157|2369270|2419388|6864137	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736472	6864141	\N	\N	species	6864141	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Chloroceryle|Chloroceryle amazona	2362377|2362754|2363138|2363157|2369270|2419392|6864141	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736476	6864145	\N	\N	species	6864145	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Nyctyornis|Nyctyornis athertoni	2362377|2362754|2363138|2363157|2363248|2416269|6864145	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736480	6864149	\N	\N	species	6864149	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops bulocki	2362377|2362754|2363138|2363157|2363248|2416270|6864149	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736484	6864153	\N	\N	species	6864153	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops oreobates	2362377|2362754|2363138|2363157|2363248|2416270|6864153	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736488	6864157	\N	\N	species	6864157	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops revoilii	2362377|2362754|2363138|2363157|2363248|2416270|6864157	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736492	6864161	\N	\N	species	6864161	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops viridis	2362377|2362754|2363138|2363157|2363248|2416270|6864161	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736496	6864165	\N	\N	species	6864165	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops ornatus	2362377|2362754|2363138|2363157|2363248|2416270|6864165	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736500	6864169	\N	\N	species	6864169	\N	Animalia|Chordata|Aves|Coraciiformes|Meropidae|Merops|Merops nubicus	2362377|2362754|2363138|2363157|2363248|2416270|6864169	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736504	6864173	\N	\N	species	6864173	\N	Animalia|Chordata|Aves|Coliiformes|Coliidae|Colius|Colius colius	2362377|2362754|2363138|2363296|2363297|2415618|6864173	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736508	6864177	\N	\N	species	6864177	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Clamator|Clamator glandarius	2362377|2362754|2363138|2363233|2363287|2381405|6864177	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736512	6864181	\N	\N	species	6864181	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus varius	2362377|2362754|2363138|2363233|2363287|2381328|6864181	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736516	6864185	\N	\N	species	6864185	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus micropterus	2362377|2362754|2363138|2363233|2363287|2381328|6864185	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	736520	6864189	\N	\N	species	6864189	\N	Animalia|Chordata|Aves|Cuculiformes|Cuculidae|Cuculus|Cuculus pallidus	2362377|2362754|2363138|2363233|2363287|2381328|6864189	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739150	6866826	\N	\N	species	6866826	\N	Animalia|Chordata|Aves|Passeriformes|Tyrannidae|Cnemarchus|Cnemarchus erythropygius	2362377|2362754|2363138|2363139|2363148|2422865|6866826	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739154	6866830	\N	\N	species	6866830	\N	Animalia|Chordata|Aves|Passeriformes|Tyrannidae|Cnemotriccus|Cnemotriccus fuscatus	2362377|2362754|2363138|2363139|2363148|2422868|6866830	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739158	6866834	\N	\N	species	6866834	\N	Animalia|Chordata|Aves|Passeriformes|Muscicapidae|Cochoa|Cochoa beccarii	2362377|2362754|2363138|2363139|2363242|2422871|6866834	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739162	6866838	\N	\N	species	6866838	\N	Animalia|Chordata|Aves|Passeriformes|Corvidae|Colluricincla|Colluricincla boweri	2362377|2362754|2363138|2363139|2363291|2422873|6866838	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739166	6866842	\N	\N	species	6866842	\N	Animalia|Chordata|Aves|Passeriformes|Corvidae|Colluricincla|Colluricincla woodwardi	2362377|2362754|2363138|2363139|2363291|2422873|6866842	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739170	6866846	\N	\N	species	6866846	\N	Animalia|Chordata|Aves|Columbiformes|Columbidae|Columbina|Columbina buckleyi	2362377|2362754|2363138|2363188|2363295|2415638|6866846	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739174	6866850	\N	\N	species	6866850	\N	Animalia|Chordata|Aves|Passeriformes|Thraupidae|Conirostrum|Conirostrum bicolor	2362377|2362754|2363138|2363139|2363163|2422879|6866850	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
1	739178	6866854	\N	\N	species	6866854	\N	Animalia|Chordata|Aves|Passeriformes|Thraupidae|Conirostrum|Conirostrum margaritae	2362377|2362754|2363138|2363139|2363163|2422879|6866854	2012-06-27 13:44:14	2012-06-27 13:44:14	1	\N
