39068264	Asplenium aethiopicum (Burm.f.) Bech. subsp. braithwaitii Ormonde	ASPLENIUM AETHIOPICUM (BURM.F.) BECH. SUBSP. BRAITHWAITII ORMONDE	5728	1	268499364045488220145364170433707946905	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068265	Asplenium anceps Lowe ex Hook. & Grev.	ASPLENIUM ANCEPS LOWE EX HOOK. & GREV.	5729	1	116408817155043605948910791253729213001	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068266	Asplenium billotii F.W.Schultz	ASPLENIUM BILLOTII F.W.SCHULTZ	5730	1	130857139540247979641894074706745237739	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068267	Asplenium hemionitis L.	ASPLENIUM HEMIONITIS L.	5731	1	50818847731534005307519719037755038088	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068268	Asplenium marinum L.	ASPLENIUM MARINUM L.	5732	1	78951966880006721754539577160477518228	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068269	Asplenium monanthes L.	ASPLENIUM MONANTHES L.	5733	1	107284620473921351850031188705175920118	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068270	Asplenium onopteris L.	ASPLENIUM ONOPTERIS L.	5734	1	230908675353265464715355731051619223386	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068271	Asplenium petrarchae (Guérin) DC. in Lam. subsp. petrarchae	ASPLENIUM PETRARCHAE (GUERIN) DC. IN LAM. SUBSP. PETRARCHAE	5735	1	77974875478057108640446499152826603080	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068272	Asplenium ruta-muraria L. subsp. ruta-muraria	ASPLENIUM RUTA-MURARIA L. SUBSP. RUTA-MURARIA	5736	1	307029463383544063909713771050512586029	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068273	Asplenium septentrionale (L.) Hoffm. subsp. septentrionale	ASPLENIUM SEPTENTRIONALE (L.) HOFFM. SUBSP. SEPTENTRIONALE	5737	1	281416767974161711787017910589711694654	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068274	Asplenium trichomanes L. subsp. maderense Gibby & Lovis	ASPLENIUM TRICHOMANES L. SUBSP. MADERENSE GIBBY & LOVIS	5738	1	58216663284915028258932310882570416695	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068275	Asplenium trichomanes L. subsp. quadrivalens D.E.Mey.	ASPLENIUM TRICHOMANES L. SUBSP. QUADRIVALENS D.E.MEY.	5739	1	46290866345838893771972007066555030026	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068276	Ceterach lolegnamense Gibby & Lovis	CETERACH LOLEGNAMENSE GIBBY & LOVIS	5740	1	154582119280711769304298161484445094866	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068277	Ceterach officinarum Willd. subsp. officinarum	CETERACH OFFICINARUM WILLD. SUBSP. OFFICINARUM	5741	1	111892602598454797873398848559457186815	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068278	Phyllitis scolopendrium (L.) Newman subsp. scolopendrium	PHYLLITIS SCOLOPENDRIUM (L.) NEWMAN SUBSP. SCOLOPENDRIUM	5742	1	34211320660916946841074920730067455507	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068279	Athyrium filix-femina (L.) Roth	ATHYRIUM FILIX-FEMINA (L.) ROTH	5743	1	330109895222299363124506067645675758528	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068280	Cystopteris dickieana R.Sim	CYSTOPTERIS DICKIEANA R.SIM	5744	1	69863867284940301767684706454819369985	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068281	Cystopteris fragilis (L.) Bernh. subsp. fragilis	CYSTOPTERIS FRAGILIS (L.) BERNH. SUBSP. FRAGILIS	5745	1	238613770479240054346262836683797232932	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068282	Cystopteris viridula (Desv.) Desv.	CYSTOPTERIS VIRIDULA (DESV.) DESV.	5746	1	44387757689455721547059902942212565941	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068283	Deparia petersenii (Kunze) M.Kato	DEPARIA PETERSENII (KUNZE) M.KATO	5747	1	216908285633959031879308815904345880740	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068284	Diplazium caudatum (Cav.) Jermy	DIPLAZIUM CAUDATUM (CAV.) JERMY	5748	1	49127057132840173763985458560325383908	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068285	Azolla filiculoides Lam.	AZOLLA FILICULOIDES LAM.	5749	1	234435831660263593155564183635893690881	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068286	Blechnum spicant (L.) Roth subsp. spicant	BLECHNUM SPICANT (L.) ROTH SUBSP. SPICANT	5750	1	21374152769571702067211054629979797656	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068287	Doodia caudata (Cav.) R.Br.	DOODIA CAUDATA (CAV.) R.BR.	5751	1	305829869670171818668296348200650186365	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068288	Woodwardia radicans (L.) Sm.	WOODWARDIA RADICANS (L.) SM.	5752	1	358868413060500091018831172926572712	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068289	Cryptogramma crispa (L.) R.Br. ex Hook.	CRYPTOGRAMMA CRISPA (L.) R.BR. EX HOOK.	5753	1	309076347275267821954776681689203701834	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068290	Onychium japonicum (Thunb.) Kunze	ONYCHIUM JAPONICUM (THUNB.) KUNZE	5754	1	335070509004165412412370649921200366749	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068291	Culcita macrocarpa C.Presl	CULCITA MACROCARPA C.PRESL	5755	1	328526529427067981088403705704811402195	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068292	Davallia canariensis (L.) Sm.	DAVALLIA CANARIENSIS (L.) SM.	5756	1	132796456158716466200370916624183035529	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068293	Nephrolepis cordifolia (L.) C.Presl	NEPHROLEPIS CORDIFOLIA (L.) C.PRESL	5757	1	49946492646980147543102787655802184066	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068294	Dicksonia antarctica Labill.	DICKSONIA ANTARCTICA LABILL.	5758	1	203653106257686976211164084601104422748	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068295	Elaphoglossum semicylindricum (T.E.Bowdich) Benl	ELAPHOGLOSSUM SEMICYLINDRICUM (T.E.BOWDICH) BENL	5759	1	335807649693465525757130920806656105565	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068296	Equisetum arvense L.	EQUISETUM ARVENSE L.	5760	1	254874554575258439484104892063858749529	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068297	Equisetum palustre L.	EQUISETUM PALUSTRE L.	5761	1	333682881567788102749435622689483656584	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068298	Equisetum ramosissimum Desf.	EQUISETUM RAMOSISSIMUM DESF.	5762	1	34403060475866821106066127412433704477	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068299	Equisetum telmateia Ehrh.	EQUISETUM TELMATEIA EHRH.	5763	1	112658794390136088960948221913022690827	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068300	Anogramma leptophylla (L.) Link	ANOGRAMMA LEPTOPHYLLA (L.) LINK	5764	1	306998362329078303200816126816854565900	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068301	Cosentinia vellea (Aiton) Tod. subsp. vellea	COSENTINIA VELLEA (AITON) TOD. SUBSP. VELLEA	5765	1	286528641888880565813853150735320893000	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068302	Pityrogramma calomelanos (L.) Link	PITYROGRAMMA CALOMELANOS (L.) LINK	5766	1	264147832835847795493413460016569631642	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068303	Pityrogramma chrysophylla (Sw.) Link	PITYROGRAMMA CHRYSOPHYLLA (SW.) LINK	5767	1	195952923221521231587731140473196013004	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068304	Hymenophyllum maderense Gibby & Lovis	HYMENOPHYLLUM MADERENSE GIBBY & LOVIS	5768	1	50033100859128500563840969941935862194	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068305	Hymenophyllum tunbrigense (L.) Sm.	HYMENOPHYLLUM TUNBRIGENSE (L.) SM.	5769	1	338061816226593077685832247951055362370	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068306	Hymenophyllum wilsonii Hook.	HYMENOPHYLLUM WILSONII HOOK.	5770	1	152688136021821559102809965666177787859	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068307	Vandenboschia speciosa (Willd.) G.Kunkel	VANDENBOSCHIA SPECIOSA (WILLD.) G.KUNKEL	5771	1	236112735733487486933387357225118469311	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068308	Isoetes azorica Milde	ISOETES AZORICA MILDE	5772	1	223547395137102722041895606403357930783	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068309	Isoetes durieui Bory	ISOETES DURIEUI BORY	5773	1	215070506711312259833471281406150674555	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068310	Isoetes histrix Bory	ISOETES HISTRIX BORY	5774	1	248808386864330234554560604777213106767	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068311	Isoetes setaceum Lam.	ISOETES SETACEUM LAM.	5775	1	178422778534807631232225241790585102803	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068312	Isoetes velatum A.Braun subsp. velatum	ISOETES VELATUM A.BRAUN SUBSP. VELATUM	5776	1	276865897773026934958098425061074559994	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068313	Diphasiastrum madeirense (J.H.Wilce) Holub	DIPHASIASTRUM MADEIRENSE (J.H.WILCE) HOLUB	5777	1	1374151142301453792295103637336377378	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068314	Huperzia dentata (Herter) Holub	HUPERZIA DENTATA (HERTER) HOLUB	5778	1	37805042123614373032215217393868220149	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068315	Huperzia suberecta (Lowe) Tardieu	HUPERZIA SUBERECTA (LOWE) TARDIEU	5779	1	307826721255349816302311240473073189946	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068316	Palhinhaea cernua (L.) Franco & Vasc.	PALHINHAEA CERNUA (L.) FRANCO & VASC.	5780	1	77652294827472871841678905380530196107	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068317	Lycopodiella inundata (L.) Holub	LYCOPODIELLA INUNDATA (L.) HOLUB	5781	1	117899491317371069284945321392689024684	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068318	Lycopodium clavatum L.	LYCOPODIUM CLAVATUM L.	5782	1	223236743267840554468795894732443566432	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068319	Marsilea batardae Launert	MARSILEA BATARDAE LAUNERT	5783	1	43609678056643091185412391448261279075	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068320	Marsilea quadrifolia L.	MARSILEA QUADRIFOLIA L.	5784	1	307040661830543957341719926680126867351	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068321	Marsilea strigosa Willd.	MARSILEA STRIGOSA WILLD.	5785	1	114850304668443953800116035715799081530	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068322	Pilularia globulifera L.	PILULARIA GLOBULIFERA L.	5786	1	159861357067056845843257352921433946976	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068323	Pilularia minuta Durieu in Bory & Durieu	PILULARIA MINUTA DURIEU IN BORY & DURIEU	5787	1	313588431415828729980452494837351751788	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068324	Botrychium lunaria (L.) Sw.	BOTRYCHIUM LUNARIA (L.) SW.	5788	1	9994843821316435179983546525659235096	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068325	Ophioglossum azoricum C.Presl	OPHIOGLOSSUM AZORICUM C.PRESL	5789	1	198815500621478409960566027087330344461	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068326	Ophioglossum lusitanicum L.	OPHIOGLOSSUM LUSITANICUM L.	5790	1	243874281942471458994141019733306938778	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068327	Ophioglossum vulgatum L.	OPHIOGLOSSUM VULGATUM L.	5791	1	338630118076177166981714958590449146118	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068328	Osmunda regalis L.	OSMUNDA REGALIS L.	5792	1	250987223091875966543788274145495010628	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068329	Phlebodium aureum (L.) J.Sm.	PHLEBODIUM AUREUM (L.) J.SM.	5793	1	51994201983733249511374194034136508508	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068330	Polypodium azoricum (Vasc.) R.Fern.	POLYPODIUM AZORICUM (VASC.) R.FERN.	5794	1	268561868408462167142812526166952282399	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068331	Polypodium cambricum L. subsp. cambricum	POLYPODIUM CAMBRICUM L. SUBSP. CAMBRICUM	5795	1	238687526526906199706640185745392672067	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068332	Polypodium interjectum Shivas	POLYPODIUM INTERJECTUM SHIVAS	5796	1	103918245387310499174079810347072154157	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068333	Polypodium macaronesicum A.E.Bobrov	POLYPODIUM MACARONESICUM A.E.BOBROV	5797	1	253952235673029438375416740842082367175	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068334	Polypodium vulgare L.	POLYPODIUM VULGARE L.	5798	1	94139653397700191832629884044381358825	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068335	Pteris incompleta Cav.	PTERIS INCOMPLETA CAV.	5799	1	190838594823651756607235598237254063879	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068336	Pteris multifida Poir.	PTERIS MULTIFIDA POIR.	5800	1	312026375779005944921067245062478469897	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068337	Pteris tremula R.Br.	PTERIS TREMULA R.BR.	5801	1	313004617132430023732114980784514626919	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068338	Pteris vittata L.	PTERIS VITTATA L.	5802	1	260309255603845208385496118743530847127	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068339	Selaginella denticulata (L.) Spring	SELAGINELLA DENTICULATA (L.) SPRING	5803	1	281438514882256535987020471912471608961	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068340	Selaginella kraussiana (Kunze) A.Braun	SELAGINELLA KRAUSSIANA (KUNZE) A.BRAUN	5804	1	312837706451783283259462331326631880983	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068341	Cheilanthes acrosticha (Balb.) Tod.	CHEILANTHES ACROSTICHA (BALB.) TOD.	5805	1	302899864637803372591764812373063708672	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068342	Cheilanthes guanchica Bolle	CHEILANTHES GUANCHICA BOLLE	5806	1	3160200391801105938157584348064032179	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068343	Cheilanthes hispanica Mett.	CHEILANTHES HISPANICA METT.	5807	1	254316171391447529199016032475158095658	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068344	Cheilanthes maderensis Lowe	CHEILANTHES MADERENSIS LOWE	5808	1	156113099435674951136824367043468972334	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068345	Cheilanthes tinaei Tod.	CHEILANTHES TINAEI TOD.	5809	1	305312963512058021618736533138964479119	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068346	Notholaena marantae (L.) Desv. subsp. marantae	NOTHOLAENA MARANTAE (L.) DESV. SUBSP. MARANTAE	5810	1	285393749378679432317987628688957778615	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068347	Pellaea viridis (Forssk.) Prantl	PELLAEA VIRIDIS (FORSSK.) PRANTL	5811	1	280335750597772605465705725282597094760	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068348	Christella dentata (Forssk.) Brownsey & Jermy	CHRISTELLA DENTATA (FORSSK.) BROWNSEY & JERMY	5812	1	152559437080698552130999990470067294991	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068349	Lastrea limbosperma (All.) Holub & Pouzar	LASTREA LIMBOSPERMA (ALL.) HOLUB & POUZAR	5813	1	306299757646402715877444485384138990942	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068350	Stegnogramma pozoi (Lag.) K.Iwats.	STEGNOGRAMMA POZOI (LAG.) K.IWATS.	5814	1	74733992757538664639012385862882201216	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068351	Thelypteris palustris Schott	THELYPTERIS PALUSTRIS SCHOTT	5815	1	177770141269535122008161399509857944198	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068352	Chamaecyparis lawsoniana (A.Murray) Parl.	CHAMAECYPARIS LAWSONIANA (A.MURRAY) PARL.	5816	1	167106663410122026977506318198775162960	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068353	Cupressus macrocarpa Hartw.	CUPRESSUS MACROCARPA HARTW.	5817	1	170221094566935203500523583331287793316	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068354	Juniperus brevifolia (Seub.) Antoine	JUNIPERUS BREVIFOLIA (SEUB.) ANTOINE	5818	1	50579519611754950264907488142876878402	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068355	Juniperus cedrus Webb & Berthel. subsp. maderensis (Menezes) Rivas Mart., Capelo, J.C.Costa, Lousã, Fontinha, R.Jardim & M.Seq.	JUNIPERUS CEDRUS WEBB & BERTHEL. SUBSP. MADERENSIS (MENEZES) RIVAS MART., CAPELO, J.C.COSTA, LOUSA, FONTINHA, R.JARDIM & M.SEQ.	5819	1	316460790791681124149890520623901800237	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068356	Juniperus communis L. subsp. alpina (Suter) Čelak.	JUNIPERUS COMMUNIS L. SUBSP. ALPINA (SUTER) CELAK.	5820	1	167186683362808904919790506932649678859	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068357	Juniperus communis L. subsp. hemisphaerica (C.Presl) Nyman	JUNIPERUS COMMUNIS L. SUBSP. HEMISPHAERICA (C.PRESL) NYMAN	5821	1	327629465255258137222889420263593616621	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068358	Juniperus navicularis Gand.	JUNIPERUS NAVICULARIS GAND.	5822	1	199528649026329512478130752370745431976	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068359	Juniperus oxycedrus L. subsp. oxycedrus	JUNIPERUS OXYCEDRUS L. SUBSP. OXYCEDRUS	5823	1	248029268696857795313846392036843745217	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068360	Juniperus turbinata Guss. subsp. turbinata	JUNIPERUS TURBINATA GUSS. SUBSP. TURBINATA	5824	1	204265933420073476370855161380115842278	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068361	Ephedra fragilis Desf. subsp. fragilis	EPHEDRA FRAGILIS DESF. SUBSP. FRAGILIS	5825	1	129596827377488994188772901789682442349	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068362	Pinus halepensis Mill.	PINUS HALEPENSIS MILL.	5826	1	84457823135170155159678549899267772033	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068363	Pinus pinaster Aiton	PINUS PINASTER AITON	5827	1	297835094521172481179258303933168458458	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068364	Pinus pinea L.	PINUS PINEA L.	5828	1	329118765847241038360920179834639257292	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068365	Pinus radiata D.Don	PINUS RADIATA D.DON	5829	1	138885316414236642363736621041612042145	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068366	Pinus sylvestris L.	PINUS SYLVESTRIS L.	5830	1	33290207556774721562886394000071740231	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068367	Taxus baccata L.	TAXUS BACCATA L.	5831	1	270251510792095032995442824188744744573	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068368	Cryptomeria japonica (L.f.) D.Don	CRYPTOMERIA JAPONICA (L.F.) D.DON	5832	1	51406165376669052056301779863887293699	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068369	Acer monspessulanum L.	ACER MONSPESSULANUM L.	5833	1	278817137070208259540446540140167890164	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068370	Acer negundo L.	ACER NEGUNDO L.	5834	1	112078447815997469887711299407623468171	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068371	Acer platanoides L.	ACER PLATANOIDES L.	5835	1	236799739043184374725991402879406422912	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068372	Acer pseudoplatanus L.	ACER PSEUDOPLATANUS L.	5836	1	47847138496364475646005268660141960833	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068373	Aizoon canariense L.	AIZOON CANARIENSE L.	5837	1	189424747256405942126243264033535229156	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068374	Aizoon hispanicum L.	AIZOON HISPANICUM L.	5838	1	37531435007103905711159689189880424891	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068375	Aptenia cordifolia (L.f.) Schwantes	APTENIA CORDIFOLIA (L.F.) SCHWANTES	5839	1	156355445276873132225150403864490561844	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068376	Carpobrotus acinaciformis (L.) L.Bolus	CARPOBROTUS ACINACIFORMIS (L.) L.BOLUS	5840	1	73535809663713430432971927625866053148	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068377	Carpobrotus edulis (L.) N.E.Br.	CARPOBROTUS EDULIS (L.) N.E.BR.	5841	1	88769827492602237344680351142658386428	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068378	Disphyma crassifolium (L.) L.Bolus	DISPHYMA CRASSIFOLIUM (L.) L.BOLUS	5842	1	254526336491094188947701901481255215666	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068379	Dorotheanthus gramineus (Haw.) Schwantes	DOROTHEANTHUS GRAMINEUS (HAW.) SCHWANTES	5843	1	73023108455794612622135956953927298390	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068380	Drosanthemum candens (Haw.) Schwantes	DROSANTHEMUM CANDENS (HAW.) SCHWANTES	5844	1	319397613702542402166055712461169286265	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068381	Drosanthemum floribundum (Haw.) Schwantes	DROSANTHEMUM FLORIBUNDUM (HAW.) SCHWANTES	5845	1	86063929143711096406139946206081304581	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068382	Lampranthus falciformis (Haw.) N.E.Br.	LAMPRANTHUS FALCIFORMIS (HAW.) N.E.BR.	5846	1	151715564698205764563532616467908936751	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068383	Mesembryanthemum crystallinum L.	MESEMBRYANTHEMUM CRYSTALLINUM L.	5847	1	130784092022940364924785877875811956329	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068384	Mesembryanthemum nodiflorum L.	MESEMBRYANTHEMUM NODIFLORUM L.	5848	1	229734568466235706689195885156994202272	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068385	Sesuvium portulacastrum (L.) L.	SESUVIUM PORTULACASTRUM (L.) L.	5849	1	304642434283688999657481602798818915869	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068386	Tetragonia tetragonoides (Pall.) Kuntze	TETRAGONIA TETRAGONOIDES (PALL.) KUNTZE	5850	1	179919895361401013452805982894098934637	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068387	Achyranthes sicula (L.) All.	ACHYRANTHES SICULA (L.) ALL.	5851	1	204199538914513781889673010579082261116	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068388	Alternanthera caracasana Kunth	ALTERNANTHERA CARACASANA KUNTH	5852	1	125749994973029083877487026358841744391	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068389	Amaranthus albus L.	AMARANTHUS ALBUS L.	5853	1	296895337434749960371261343086250555071	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068390	Amaranthus blitoides S.Watson	AMARANTHUS BLITOIDES S.WATSON	5854	1	62423712806197056092981581573357724533	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068391	Amaranthus blitum L. subsp. blitum	AMARANTHUS BLITUM L. SUBSP. BLITUM	5855	1	189384362236682264639366463319161315870	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068392	Amaranthus blitum L. subsp. emarginatus (Moq. ex Uline & W.L.Bray	AMARANTHUS BLITUM L. SUBSP. EMARGINATUS (MOQ. EX ULINE & W.L.BRAY	5856	1	50141089267998857365075547663031439407	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068393	Amaranthus caudatus L.	AMARANTHUS CAUDATUS L.	5857	1	58543700581993371802790211530045472263	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068394	Amaranthus deflexus L.	AMARANTHUS DEFLEXUS L.	5858	1	206793990225670962454089003100581261639	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068395	Amaranthus graecizans L. subsp. silvestris (Vill.) Brenan	AMARANTHUS GRAECIZANS L. SUBSP. SILVESTRIS (VILL.) BRENAN	5859	1	306334030401977262140171175488022729142	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068396	Amaranthus hybridus L.	AMARANTHUS HYBRIDUS L.	5860	1	337006598447490407807583316394544240971	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068397	Amaranthus hypochondriacus L.	AMARANTHUS HYPOCHONDRIACUS L.	5861	1	287452357121714316694934723041347439529	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068398	Amaranthus muricatus (Moq.) Hieron.	AMARANTHUS MURICATUS (MOQ.) HIERON.	5862	1	97654291810030764020157098894694423792	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068399	Amaranthus palmeri S.Watson	AMARANTHUS PALMERI S.WATSON	5863	1	52894255401719154684771315595066355855	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068400	Amaranthus powelii S.Watson	AMARANTHUS POWELII S.WATSON	5864	1	92830898805158725646533249697216229647	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068401	Amaranthus retroflexus L.	AMARANTHUS RETROFLEXUS L.	5865	1	127614480598297650484750490609129395158	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068402	Amaranthus spinosus L.	AMARANTHUS SPINOSUS L.	5866	1	73010376319720340479377183854846209788	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068403	Amaranthus viridis L.	AMARANTHUS VIRIDIS L.	5867	1	142085040648652640305540728909049665863	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
39068404	Pistacia lentiscus L.	PISTACIA LENTISCUS L.	5868	1	16020814050457168274795293295742806885	2015-08-21 11:26:58	2015-08-21 11:26:58	30400	0
