1	233	11910367	French	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
1	234	11910339	English	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	235	11910339	Spanish	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	236	11910339	French	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	237	11910343	Spanish	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	238	11910343	English	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	239	11910343	French	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	240	16982886	English	\N	\N	2015-08-11 19:13:29	2015-08-11 19:13:29
1	241	16982903	English	\N	\N	2015-08-11 19:13:30	2015-08-11 19:13:30
1	242	11909416	Spanish	\N	\N	2015-08-11 19:13:33	2015-08-11 19:13:33
1	243	11909416	French	\N	\N	2015-08-11 19:13:33	2015-08-11 19:13:33
1	244	11909416	English	\N	\N	2015-08-11 19:13:33	2015-08-11 19:13:33
1	246	11909432	English	\N	\N	2015-08-11 19:13:34	2015-08-11 19:13:34
1	247	11909432	French	\N	\N	2015-08-11 19:13:34	2015-08-11 19:13:34
1	248	11909428	English	\N	\N	2015-08-11 19:13:34	2015-08-11 19:13:34
1	249	11909428	Spanish	\N	\N	2015-08-11 19:13:34	2015-08-11 19:13:34
1	250	11909428	French	\N	\N	2015-08-11 19:13:34	2015-08-11 19:13:34
1	251	11913113	English	\N	\N	2015-08-11 19:13:35	2015-08-11 19:13:35
1	252	11913098	English	\N	\N	2015-08-11 19:13:35	2015-08-11 19:13:35
1	253	11913109	English	\N	\N	2015-08-11 19:13:36	2015-08-11 19:13:36
1	254	11913101	English	\N	\N	2015-08-11 19:13:37	2015-08-11 19:13:37
1	255	11913105	English	\N	\N	2015-08-11 19:13:37	2015-08-11 19:13:37
1	256	11909742	English	\N	\N	2015-08-11 19:13:38	2015-08-11 19:13:38
1	257	11909750	English	\N	\N	2015-08-11 19:13:38	2015-08-11 19:13:38
1	258	11909738	English	\N	\N	2015-08-11 19:13:38	2015-08-11 19:13:38
1	259	16979637	English	\N	\N	2015-08-11 19:13:39	2015-08-11 19:13:39
1	260	11909136	English	\N	\N	2015-08-11 19:13:39	2015-08-11 19:13:39
1	261	11909136	Spanish	\N	\N	2015-08-11 19:13:39	2015-08-11 19:13:39
1	262	11909136	French	\N	\N	2015-08-11 19:13:39	2015-08-11 19:13:39
1	263	16980527	English	\N	\N	2015-08-11 19:13:39	2015-08-11 19:13:39
1	264	16979541	English	\N	\N	2015-08-11 19:13:40	2015-08-11 19:13:40
1	265	19752027	English	\N	\N	2015-08-11 19:13:40	2015-08-11 19:13:40
1	266	19752027	English	\N	\N	2015-08-11 19:13:40	2015-08-11 19:13:40
1	267	19752027	Spanish	\N	\N	2015-08-11 19:13:40	2015-08-11 19:13:40
1	268	19752027	French	\N	\N	2015-08-11 19:13:40	2015-08-11 19:13:40
1	269	11909792	English	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	270	16983621	English	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	272	11909203	Spanish	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	273	11909203	English	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	274	11909203	English	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	275	11909203	French	\N	\N	2015-08-11 19:13:41	2015-08-11 19:13:41
1	276	11913090	English	\N	\N	2015-08-11 19:13:42	2015-08-11 19:13:42
1	278	11909874	English	\N	\N	2015-08-11 19:13:44	2015-08-11 19:13:44
1	279	11909878	English	\N	\N	2015-08-11 19:13:44	2015-08-11 19:13:44
1	280	11909878	English	\N	\N	2015-08-11 19:13:44	2015-08-11 19:13:44
1	281	16983638	English	\N	\N	2015-08-11 19:13:44	2015-08-11 19:13:44
1	282	16983642	English	\N	\N	2015-08-11 19:13:44	2015-08-11 19:13:44
1	283	16983654	English	\N	\N	2015-08-11 19:13:45	2015-08-11 19:13:45
1	285	16983698	English	\N	\N	2015-08-11 19:13:45	2015-08-11 19:13:45
1	286	11909764	English	\N	\N	2015-08-11 19:13:45	2015-08-11 19:13:45
1	287	11909768	English	\N	\N	2015-08-11 19:13:45	2015-08-11 19:13:45
1	288	11910166	English	\N	\N	2015-08-11 19:13:46	2015-08-11 19:13:46
1	289	11921800	English	\N	\N	2015-08-11 19:13:46	2015-08-11 19:13:46
1	290	11921797	English	\N	\N	2015-08-11 19:13:46	2015-08-11 19:13:46
1	291	16983793	English	\N	\N	2015-08-11 19:13:47	2015-08-11 19:13:47
1	293	16979308	French	\N	\N	2015-08-11 19:13:48	2015-08-11 19:13:48
1	294	16979308	English	\N	\N	2015-08-11 19:13:48	2015-08-11 19:13:48
1	295	16979308	Spanish	\N	\N	2015-08-11 19:13:48	2015-08-11 19:13:48
1	296	11913053	English	\N	\N	2015-08-11 19:13:49	2015-08-11 19:13:49
1	297	11909772	English	\N	\N	2015-08-11 19:13:49	2015-08-11 19:13:49
1	298	11909776	English	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	299	11909780	English	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	300	11909784	English	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	301	11909869	French	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	302	11909869	English	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	303	11909869	English	\N	\N	2015-08-11 19:13:50	2015-08-11 19:13:50
1	304	11910379	English	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	305	11910379	Spanish	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	306	11910379	French	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	308	11909861	English	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	309	11909861	Spanish	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	310	11909861	French	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	311	11909861	English	\N	\N	2015-08-11 19:13:51	2015-08-11 19:13:51
1	312	11930186	English	\N	\N	2015-08-11 19:13:52	2015-08-11 19:13:52
1	313	16984010	English	\N	\N	2015-08-11 19:13:52	2015-08-11 19:13:52
1	314	16984013	English	\N	\N	2015-08-11 19:13:52	2015-08-11 19:13:52
1	315	16984017	English	\N	\N	2015-08-11 19:13:52	2015-08-11 19:13:52
1	316	16984021	English	\N	\N	2015-08-11 19:13:53	2015-08-11 19:13:53
1	317	16984029	English	\N	\N	2015-08-11 19:13:53	2015-08-11 19:13:53
1	318	16984032	English	\N	\N	2015-08-11 19:13:53	2015-08-11 19:13:53
1	319	16984036	English	\N	\N	2015-08-11 19:13:53	2015-08-11 19:13:53
1	320	16984041	English	\N	\N	2015-08-11 19:13:54	2015-08-11 19:13:54
1	321	16984045	English	\N	\N	2015-08-11 19:13:54	2015-08-11 19:13:54
1	322	16984052	English	\N	\N	2015-08-11 19:13:54	2015-08-11 19:13:54
1	323	16984057	English	\N	\N	2015-08-11 19:13:54	2015-08-11 19:13:54
1	324	16984061	English	\N	\N	2015-08-11 19:13:55	2015-08-11 19:13:55
1	325	16984065	English	\N	\N	2015-08-11 19:13:55	2015-08-11 19:13:55
1	326	16984072	English	\N	\N	2015-08-11 19:13:55	2015-08-11 19:13:55
1	327	16984076	English	\N	\N	2015-08-11 19:13:55	2015-08-11 19:13:55
1	328	16984084	English	\N	\N	2015-08-11 19:13:56	2015-08-11 19:13:56
1	329	16984088	English	\N	\N	2015-08-11 19:13:56	2015-08-11 19:13:56
1	330	16984091	English	\N	\N	2015-08-11 19:13:56	2015-08-11 19:13:56
1	331	16984095	English	\N	\N	2015-08-11 19:13:56	2015-08-11 19:13:56
1	332	16984099	English	\N	\N	2015-08-11 19:13:57	2015-08-11 19:13:57
