1	728278	6849671	\N	\N	species	6849671	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Basileuterus|Basileuterus rufifrons	2362377|2362754|2363138|2363139|2363225|2417186|6849671	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728282	6849675	\N	\N	species	6849675	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora chrysoptera	2362377|2362754|2363138|2363139|2363225|2417190|6849675	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728286	6849679	\N	\N	species	6849679	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora celata	2362377|2362754|2363138|2363139|2363225|2417190|6849679	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728290	6849683	\N	\N	species	6849683	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Vermivora|Vermivora luciae	2362377|2362754|2363138|2363139|2363225|2417190|6849683	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728294	6849687	\N	\N	species	6849687	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica petechia	2362377|2362754|2363138|2363139|2363225|2410989|6849687	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728298	6849691	\N	\N	species	6849691	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica coronata	2362377|2362754|2363138|2363139|2363225|2410989|6849691	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728302	6849695	\N	\N	species	6849695	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica chrysoparia	2362377|2362754|2363138|2363139|2363225|2410989|6849695	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728306	6849699	\N	\N	species	6849699	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica dominica	2362377|2362754|2363138|2363139|2363225|2410989|6849699	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728310	6849703	\N	\N	species	6849703	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica striata	2362377|2362754|2363138|2363139|2363225|2410989|6849703	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728314	6849707	\N	\N	species	6849707	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Dendroica|Dendroica palmarum	2362377|2362754|2363138|2363139|2363225|2410989|6849707	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728318	6849711	\N	\N	species	6849711	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Seiurus|Seiurus motacilla	2362377|2362754|2363138|2363139|2363225|2410980|6849711	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728322	6849715	\N	\N	species	6849715	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Oporornis|Oporornis tolmiei	2362377|2362754|2363138|2363139|2363225|2490836|6849715	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728326	6849719	\N	\N	species	6849719	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Icteria|Icteria virens	2362377|2362754|2363138|2363139|2363225|2491125|6849719	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728330	6849723	\N	\N	species	6849723	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Wilsonia|Wilsonia pusilla	2362377|2362754|2363138|2363139|2363225|2491128|6849723	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728334	6849727	\N	\N	species	6849727	\N	Animalia|Chordata|Aves|Passeriformes|Parulidae|Myioborus|Myioborus pictus	2362377|2362754|2363138|2363139|2363225|2377733|6849727	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736420	6864089	\N	\N	species	6864089	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Alcedo|Alcedo leucogaster	2362377|2362754|2363138|2363157|2369270|2418555|6864089	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736424	6864093	\N	\N	species	6864093	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Ceyx|Ceyx melanurus	2362377|2362754|2363138|2363157|2369270|2419376|6864093	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736428	6864097	\N	\N	species	6864097	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Dacelo|Dacelo novaeguineae	2362377|2362754|2363138|2363157|2369270|2419378|6864097	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736432	6864101	\N	\N	species	6864101	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Clytoceyx|Clytoceyx rex	2362377|2362754|2363138|2363157|2369270|2419379|6864101	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736436	6864105	\N	\N	species	6864105	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Pelargopsis|Pelargopsis melanorhyncha	2362377|2362754|2363138|2363157|2369270|2419381|6864105	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	736440	6864109	\N	\N	species	6864109	\N	Animalia|Chordata|Aves|Coraciiformes|Alcedinidae|Halcyon|Halcyon pileata	2362377|2362754|2363138|2363157|2369270|2419382|6864109	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
