332396	Upupidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Upupidae","normalized":"Upupidae","canonical":"Upupidae","hybrid":false,"details":[{"uninomial":{"string":"Upupidae"}}],"parser_run":1,"positions":{"0":["uninomial",8]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332408	Coraciiformes	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Coraciiformes","normalized":"Coraciiformes","canonical":"Coraciiformes","hybrid":false,"details":[{"uninomial":{"string":"Coraciiformes"}}],"parser_run":1,"positions":{"0":["uninomial",13]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332412	Ciconiiformes	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Ciconiiformes","normalized":"Ciconiiformes","canonical":"Ciconiiformes","hybrid":false,"details":[{"uninomial":{"string":"Ciconiiformes"}}],"parser_run":1,"positions":{"0":["uninomial",13]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332428	Scolopacidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Scolopacidae","normalized":"Scolopacidae","canonical":"Scolopacidae","hybrid":false,"details":[{"uninomial":{"string":"Scolopacidae"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332432	Gruiformes	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Gruiformes","normalized":"Gruiformes","canonical":"Gruiformes","hybrid":false,"details":[{"uninomial":{"string":"Gruiformes"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332452	Procellariidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Procellariidae","normalized":"Procellariidae","canonical":"Procellariidae","hybrid":false,"details":[{"uninomial":{"string":"Procellariidae"}}],"parser_run":1,"positions":{"0":["uninomial",14]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332464	Phoenicopteridae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Phoenicopteridae","normalized":"Phoenicopteridae","canonical":"Phoenicopteridae","hybrid":false,"details":[{"uninomial":{"string":"Phoenicopteridae"}}],"parser_run":1,"positions":{"0":["uninomial",16]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332476	Parulidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Parulidae","normalized":"Parulidae","canonical":"Parulidae","hybrid":false,"details":[{"uninomial":{"string":"Parulidae"}}],"parser_run":1,"positions":{"0":["uninomial",9]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332484	Cuculiformes	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Cuculiformes","normalized":"Cuculiformes","canonical":"Cuculiformes","hybrid":false,"details":[{"uninomial":{"string":"Cuculiformes"}}],"parser_run":1,"positions":{"0":["uninomial",12]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332508	Laridae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Laridae","normalized":"Laridae","canonical":"Laridae","hybrid":false,"details":[{"uninomial":{"string":"Laridae"}}],"parser_run":1,"positions":{"0":["uninomial",7]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
