195	1918	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
196	POLIHIERAX	P	10	2012-07-10 12:14:56	2012-07-10 12:14:56
197	SEMITORQUATUS	S	13	2012-07-10 12:14:56	2012-07-10 12:14:56
198	1836	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
199	MICROHIERAX	M	11	2012-07-10 12:14:56	2012-07-10 12:14:56
200	LATIFRONS	L	9	2012-07-10 12:14:56	2012-07-10 12:14:56
201	SHARPE	S	6	2012-07-10 12:14:56	2012-07-10 12:14:56
202	1879	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
203	LEIPOA	L	6	2012-07-10 12:14:56	2012-07-10 12:14:56
204	OCELLATA	O	8	2012-07-10 12:14:56	2012-07-10 12:14:56
205	GOULD	G	5	2012-07-10 12:14:56	2012-07-10 12:14:56
206	1840	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
207	AEPYPODIUS	A	10	2012-07-10 12:14:56	2012-07-10 12:14:56
208	ARFAKIANUS	A	10	2012-07-10 12:14:56	2012-07-10 12:14:56
209	SALVADORI	S	9	2012-07-10 12:14:56	2012-07-10 12:14:56
210	1877	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
211	ORTALIS	O	7	2012-07-10 12:14:56	2012-07-10 12:14:56
212	CANICOLLIS	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
213	WAGLER	W	6	2012-07-10 12:14:56	2012-07-10 12:14:56
214	1830	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
215	RUFICAUDA	R	9	2012-07-10 12:14:56	2012-07-10 12:14:56
216	JARDINE	J	7	2012-07-10 12:14:56	2012-07-10 12:14:56
217	1847	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
218	ARGYROTIS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
219	BONAPARTE	B	9	2012-07-10 12:14:56	2012-07-10 12:14:56
220	1856	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
221	MARAIL	M	6	2012-07-10 12:14:56	2012-07-10 12:14:56
222	STATIUS	S	7	2012-07-10 12:14:56	2012-07-10 12:14:56
223	1776	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
224	ORTONI	O	6	2012-07-10 12:14:56	2012-07-10 12:14:56
225	SALVIN	S	6	2012-07-10 12:14:56	2012-07-10 12:14:56
226	1874	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
227	SUPERCILIARIS	S	13	2012-07-10 12:14:56	2012-07-10 12:14:56
228	TEMMINCK	T	8	2012-07-10 12:14:56	2012-07-10 12:14:56
229	1815	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
230	CHAMAEPETES	C	11	2012-07-10 12:14:56	2012-07-10 12:14:56
231	GOUDOTII	G	8	2012-07-10 12:14:56	2012-07-10 12:14:56
232	LESSON	L	6	2012-07-10 12:14:56	2012-07-10 12:14:56
233	1828	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
234	NOTHOCRAX	N	9	2012-07-10 12:14:56	2012-07-10 12:14:56
235	URUMUTUM	U	8	2012-07-10 12:14:56	2012-07-10 12:14:56
236	SPIX	S	4	2012-07-10 12:14:56	2012-07-10 12:14:56
237	1825	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
238	CRAX	C	4	2012-07-10 12:14:56	2012-07-10 12:14:56
239	DAUBENTONI	D	10	2012-07-10 12:14:56	2012-07-10 12:14:56
240	G	G	1	2012-07-10 12:14:56	2012-07-10 12:14:56
241	R	R	1	2012-07-10 12:14:56	2012-07-10 12:14:56
242	GRAY	G	4	2012-07-10 12:14:56	2012-07-10 12:14:56
243	1867	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
244	BONASA	B	6	2012-07-10 12:14:56	2012-07-10 12:14:56
245	UMBELLUS	U	8	2012-07-10 12:14:56	2012-07-10 12:14:56
246	TYMPANUCHUS	T	11	2012-07-10 12:14:56	2012-07-10 12:14:56
247	PHASIANELLUS	P	12	2012-07-10 12:14:56	2012-07-10 12:14:56
248	COLINUS	C	7	2012-07-10 12:14:56	2012-07-10 12:14:56
249	CRISTATUS	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
250	CALLIPEPLA	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
251	GAMBELII	G	8	2012-07-10 12:14:56	2012-07-10 12:14:56
252	GAMBEL	G	6	2012-07-10 12:14:56	2012-07-10 12:14:56
253	1843	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
254	PHASIANUS	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
255	COLCHICUS	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
256	ALECTORIS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
257	GRAECA	G	6	2012-07-10 12:14:56	2012-07-10 12:14:56
258	MEISNER	M	7	2012-07-10 12:14:56	2012-07-10 12:14:56
259	1804	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
260	PERDIX	P	6	2012-07-10 12:14:56	2012-07-10 12:14:56
261	ODONTOPHORUS	O	12	2012-07-10 12:14:56	2012-07-10 12:14:56
262	ATRIFRONS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
263	ALLEN	A	5	2012-07-10 12:14:56	2012-07-10 12:14:56
264	1900	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
265	DIALEUCOS	D	9	2012-07-10 12:14:56	2012-07-10 12:14:56
266	WETMORE	W	7	2012-07-10 12:14:56	2012-07-10 12:14:56
267	1963	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
268	ANTHROPOIDES	A	12	2012-07-10 12:14:56	2012-07-10 12:14:56
269	VIRGO	V	5	2012-07-10 12:14:56	2012-07-10 12:14:56
270	OTIS	O	4	2012-07-10 12:14:56	2012-07-10 12:14:56
271	TARDA	T	5	2012-07-10 12:14:56	2012-07-10 12:14:56
272	VANELLUS	V	8	2012-07-10 12:14:56	2012-07-10 12:14:56
273	GREGARIUS	G	9	2012-07-10 12:14:56	2012-07-10 12:14:56
274	PALLAS	P	6	2012-07-10 12:14:56	2012-07-10 12:14:56
275	1771	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
276	CHARADRIUS	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
277	LESCHENAULTII	L	13	2012-07-10 12:14:56	2012-07-10 12:14:56
278	1826	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
279	PLUVIALIS	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
280	SQUATAROLA	S	10	2012-07-10 12:14:56	2012-07-10 12:14:56
281	TRINGA	T	6	2012-07-10 12:14:56	2012-07-10 12:14:56
282	1764	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
283	CALIDRIS	C	8	2012-07-10 12:14:56	2012-07-10 12:14:56
284	TENUIROSTRIS	T	12	2012-07-10 12:14:56	2012-07-10 12:14:56
285	HORSFIELD	H	9	2012-07-10 12:14:56	2012-07-10 12:14:56
286	1821	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
287	MELANOTOS	M	9	2012-07-10 12:14:56	2012-07-10 12:14:56
288	1819	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
289	ALPINA	A	6	2012-07-10 12:14:56	2012-07-10 12:14:56
290	ALBA	A	4	2012-07-10 12:14:56	2012-07-10 12:14:56
291	LIMNODROMUS	L	11	2012-07-10 12:14:56	2012-07-10 12:14:56
292	SCOLOPACEUS	S	11	2012-07-10 12:14:56	2012-07-10 12:14:56
293	SAY	S	3	2012-07-10 12:14:56	2012-07-10 12:14:56
294	1823	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
295	LIMOSA	L	6	2012-07-10 12:14:56	2012-07-10 12:14:56
296	LAPPONICA	L	9	2012-07-10 12:14:56	2012-07-10 12:14:56
297	LIMICOLA	L	8	2012-07-10 12:14:56	2012-07-10 12:14:56
298	FALCINELLUS	F	11	2012-07-10 12:14:56	2012-07-10 12:14:56
299	PONTOPPIDAN	P	11	2012-07-10 12:14:56	2012-07-10 12:14:56
300	1763	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
301	RECURVIROSTRA	R	13	2012-07-10 12:14:56	2012-07-10 12:14:56
302	AVOSETTA	A	8	2012-07-10 12:14:56	2012-07-10 12:14:56
303	PHALAROPUS	P	10	2012-07-10 12:14:56	2012-07-10 12:14:56
304	TRICOLOR	T	8	2012-07-10 12:14:56	2012-07-10 12:14:56
305	BURHINUS	B	8	2012-07-10 12:14:56	2012-07-10 12:14:56
306	OEDICNEMUS	O	10	2012-07-10 12:14:56	2012-07-10 12:14:56
307	CURSORIUS	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
308	CURSOR	C	6	2012-07-10 12:14:56	2012-07-10 12:14:56
309	LATHAM	L	6	2012-07-10 12:14:56	2012-07-10 12:14:56
310	1787	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
311	STERCORARIUS	S	12	2012-07-10 12:14:56	2012-07-10 12:14:56
312	POMARINUS	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
313	LARUS	L	5	2012-07-10 12:14:56	2012-07-10 12:14:56
314	GLAUCOIDES	G	10	2012-07-10 12:14:56	2012-07-10 12:14:56
315	MEYER	M	5	2012-07-10 12:14:56	2012-07-10 12:14:56
316	1822	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
317	RIDIBUNDUS	R	10	2012-07-10 12:14:56	2012-07-10 12:14:56
318	MINUTUS	M	7	2012-07-10 12:14:56	2012-07-10 12:14:56
319	RHODOSTETHIA	R	12	2012-07-10 12:14:56	2012-07-10 12:14:56
320	ROSEA	R	5	2012-07-10 12:14:56	2012-07-10 12:14:56
321	MACGILLIVRAY	M	12	2012-07-10 12:14:56	2012-07-10 12:14:56
322	1824	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
323	STERNA	S	6	2012-07-10 12:14:56	2012-07-10 12:14:56
324	PARADISAEA	P	10	2012-07-10 12:14:56	2012-07-10 12:14:56
325	ANAETHETUS	A	10	2012-07-10 12:14:56	2012-07-10 12:14:56
326	1786	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
327	ALLE	A	4	2012-07-10 12:14:56	2012-07-10 12:14:56
328	FRATERCULA	F	10	2012-07-10 12:14:56	2012-07-10 12:14:56
329	ARCTICA	A	7	2012-07-10 12:14:56	2012-07-10 12:14:56
330	SYRRHAPTES	S	10	2012-07-10 12:14:56	2012-07-10 12:14:56
331	PARADOXUS	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
332	1773	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
333	COLUMBA	C	7	2012-07-10 12:14:56	2012-07-10 12:14:56
334	LIVIA	L	5	2012-07-10 12:14:56	2012-07-10 12:14:56
335	AEGOLIUS	A	8	2012-07-10 12:14:56	2012-07-10 12:14:56
336	FUNEREUS	F	8	2012-07-10 12:14:56	2012-07-10 12:14:56
337	JYNX	J	4	2012-07-10 12:14:56	2012-07-10 12:14:56
338	TORQUILLA	T	9	2012-07-10 12:14:56	2012-07-10 12:14:56
339	TOXOSTOMA	T	9	2012-07-10 12:14:56	2012-07-10 12:14:56
340	LONGIROSTRE	L	11	2012-07-10 12:14:56	2012-07-10 12:14:56
